"away_team","home_team","game_date","bet_side","kelly_fraction","bet_amount"
"Chicago Sky","Los Angeles Sparks","2026-07-11","Under 177.5",0.1,10
"Phoenix Mercury","Las Vegas Aces","2026-07-11","Under 168.5",0.1,10
